genus,family,order,class,phylum,gene,n,n_res,f_res
Metapseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Metarhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Metasolibacillus,Planococcaceae,Bacillales_A,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Methylacidimicrobium,Methylacidiphilaceae,Methylacidiphilales,Verrucomicrobiia,Verrucomicrobiota,rrs_MG1655_2ndrun,2,0,0
Methylacidiphilum,Methylacidiphilaceae,Methylacidiphilales,Verrucomicrobiia,Verrucomicrobiota,rrs_MG1655_2ndrun,2,0,0
Methylibium,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Methylicorpusculum,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylobacillus,Methylophilaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,7,0,0
Methylobacter,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Methylobacterium,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,54,0,0
Methylobrevis,Pleomorphomonadaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylocaldum,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Methylocapsa,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Methyloceanibacter,Methyloligellaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Methylocella,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Methylococcus,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Methylocucumis,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Methylocystis,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,10,0,0
Methyloferula,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylogaea,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylohalobius,Methylothermaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylohalomonas,Eutrophobiaceae,Eutrophobiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methyloligella,Methyloligellaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Methylomagnum,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylomarinovum,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Methylomarinum,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Methylomicrobium,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Methylomonas,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,15,0,0
Methylomusa,Sporomusaceae,Sporomusales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,1,0,0
Methylonatrum,Aquisalimonadaceae,Nitrococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylophaga,Methylophagaceae,Nitrosococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,10,0,0
Methylophilus,Methylophilaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,6,0,0
Methylopila,Methylopilaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Methyloprofundus,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methyloradius,Methylophilaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methyloraptor,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Methylorubrum,NA,NA,NA,NA,rrs_MG1655_2ndrun,10,0,0
Methylosarcina,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylosinus,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylotenera,Methylophilaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Methyloterricola,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylotetracoccus,Methylococcaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylotuvimicrobium,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Methyloversatilis,Rhodocyclaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Methylovirgula,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Methylovorus,Methylophilaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Methylovulum,Methylomonadaceae,Methylococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Micavibrio,Micavibrionaceae,Micavibrionales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Microaceticoccus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Microaerobacter,DSM-22679,DSM-22679,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Microbacter,Paludibacteraceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Microbacterium,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,151,0,0
Microbaculum,Tepidamorphaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Microbispora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,11,0,0
Microbulbifer,Cellvibrionaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,28,0,0
Microcella,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,9,0,0
Micrococcoides,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Micrococcus,Micrococcaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,10,0,0
Microcoleus,Microcoleaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Microcosmobacter,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Microcystis,Microcystaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,6,0,0
Microlunatus,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,15,0,0
Micromonospora,Micromonosporaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,115,0,0
Micropruina,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Microscilla,Microscillaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Microseira,Aerosakkonemataceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Microterricola,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,3,0,0
Microtetraspora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,3,0,0
Microvenator,Bradymonadaceae,Bradymonadales,Bradymonadia,Myxococcota,rrs_MG1655_2ndrun,1,0,0
Microvirga,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,31,0,0
Microvirgula,Aquaspirillaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Millionella,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Millisia,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Miltoncostaea,Miltoncostaeaceae,Miltoncostaeales,Thermoleophilia,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Miniimonas,Beutenbergiaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Miniphocaeibacter,Peptoniphilaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Minwuia,Minwuiaceae,Minwuiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Mitsuokella,Selenomonadaceae,Selenomonadales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,2,0,0
Mixta,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Mizugakiibacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Mobilibacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Mobilicoccus,Dermatophilaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,3,0,0
Mobilisporobacter,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Mobiluncus,Actinomycetaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,4,0,0
Modestobacter,Geodermatophilaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,7,0,0
Modicisalibacter,Halomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Moellerella,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Mogibacterium,Anaerovoracaceae,Peptostreptococcales,Clostridia,Bacillota,rrs_MG1655_2ndrun,4,0,0
Moheibacter,Weeksellaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Mongoliibacter,Cyclobacteriaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Mongoliimonas,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Mongoliitalea,Cyclobacteriaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Monoglobus,Monoglobaceae,Monoglobales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Montanilutibacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Moorella,Moorellaceae,Moorellales,Moorellia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Moorena,Coleofasciculaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,2,0,0
Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,23,0,0
Mordavella,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Morganella,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Moritella,Moritellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,1,0.25
Morococcus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Moryella,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Motilibacter,Motilibacteraceae,Motilibacterales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,3,0,0
Motilimonas,Psychromonadaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Motiliproteus,Balneatricaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,69,0,0
Mucisphaera,Phycisphaeraceae,Phycisphaerales,Phycisphaerae,Planctomycetota,rrs_MG1655_2ndrun,1,0,0
Mucispirillum,Mucispirillaceae,Deferribacterales,Deferribacteres,Chrysiogenota,rrs_MG1655_2ndrun,1,0,0
Mumia,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,5,0,0
Murdochiella,Peptoniphilaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Muribacter,Pasteurellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Muribaculum,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Muricaecibacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Muricauda,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Muricoccus,NA,NA,NA,NA,rrs_MG1655_2ndrun,6,0,0
Muricomes,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Muricoprocola,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Muriicola,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,3,0,0
Murimonas,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Murinocardiopsis,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Muriventricola,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Musicola,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Myceligenerans,Cellulomonadaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,5,0,0
Mycetocola,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,7,0,0
Mycetohabitans,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Mycoavidus,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Mycobacterium,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,114,0,0
Mycobacteroides,NA,NA,NA,NA,rrs_MG1655_2ndrun,6,0,0
Mycolicibacillus,NA,NA,NA,NA,rrs_MG1655_2ndrun,3,0,0
Mycolicibacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,15,0,0
Mycolicibacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,91,0,0
Mycoplana,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Mycoplasma,Mycoplasmataceae,Mycoplasmatales,Bacilli,Bacillota,rrs_MG1655_2ndrun,43,0,0
Mycoplasmoides,Mycoplasmoidaceae,Mycoplasmatales,Bacilli,Bacillota,rrs_MG1655_2ndrun,6,0,0
Mycoplasmopsis,Metamycoplasmataceae,Mycoplasmatales,Bacilli,Bacillota,rrs_MG1655_2ndrun,43,0,0
Mycovorax,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Myroides,NA,NA,NA,NA,rrs_MG1655_2ndrun,9,0,0
Myxococcus,Myxococcaceae,Myxococcales,Myxococcia,Myxococcota,rrs_MG1655_2ndrun,11,0,0
Naasia,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Nafulsella,Cyclobacteriaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Nakamurella,Nakamurellaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,10,0,0
Namhaeicola,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Nanchangia,Actinomycetaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Nannocystis,Nannocystaceae,Nannocystales,Polyangia,Myxococcota,rrs_MG1655_2ndrun,5,0,0
Natranaerobius,Natranaerobiaceae,Natranaerobiales,Natranaerobiia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Natranaerofaba,Natranaerofabaceae,Natranaerobiales,Natranaerobiia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Natranaerovirga,DSM-24629,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Natroniella,Halobacteroidaceae,Halobacteroidales,Halanaerobiia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Natronincola,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Natronobacillus,Amphibacillaceae,Bacillales_D,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Natronocella,Aquisalimonadaceae,Nitrococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Natronoflexus,Marinilabiliaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Natronoglycomyces,Micromonosporaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Natronogracilivirga,Natronogracilivirgulaceae,Balneolales,Rhodothermia,Bacteroidota_A,rrs_MG1655_2ndrun,1,0,0
Natronohydrobacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Natronomicrosphaera,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Natronospira,Natronospiraceae,Natronospirales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Natronospirillum,Natronospirillaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Natronosporangium,Micromonosporaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Naumannella,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Nautilia,Nautiliaceae,Nautiliales,Campylobacteria,Campylobacterota,rrs_MG1655_2ndrun,1,0,0
Ndongobacter,Peptoniphilaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Necropsobacter,Pasteurellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Negadavirga,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Negativibacillus,Ruminococcaceae,Oscillospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Neglectibacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Neiella,Neiellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neisseria,Neisseriaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,41,0,0
Nemorincola,Chitinophagaceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Neoactinobaculum,Actinomycetaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Neoaquamicrobium,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Neoasaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neobacillus,DSM-18226,Bacillales_B,Bacilli,Bacillota,rrs_MG1655_2ndrun,22,0,0
Neoehrlichia,Anaplasmataceae,Rickettsiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neofamilia,Peptoniphilaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Neogemmobacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Neokomagataea,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Neolewinella,Saprospiraceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,7,0,0
Neomegalonema,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neomesorhizobium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Neomicrococcus,Micrococcaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Neomoorella,NA,NA,NA,NA,rrs_MG1655_2ndrun,7,0,0
Neopoerus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Neopusillimonas,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Neorhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,9,0,0
Neorhodopirellula,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Neorickettsia,Anaplasmataceae,Rickettsiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Neoroseomonas,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,8,0,0
Neosynechococcus,Neosynechococcaceae,Neosynechococcales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Neotabrizicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neotamlana,NA,NA,NA,NA,rrs_MG1655_2ndrun,4,0,0
Neptunicella,Alteromonadaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Neptunicoccus,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Neptuniibacter,Balneatricaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Neptunitalea,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Neptunomonas,Balneatricaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Nereida,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Nesiotobacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Nesterenkonia,Micrococcaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,27,0,0
Nevskia,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Nguyenibacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Niabella,Chitinophagaceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,12,0,0
Niallia,DSM-18226,Bacillales_B,Bacilli,Bacillota,rrs_MG1655_2ndrun,6,0,0
Niameybacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Niastella,Chitinophagaceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,6,0,0
Nibrella,Spirosomataceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Nibribacter,Hymenobacteraceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Nibricoccus,Opitutaceae,Opitutales,Verrucomicrobiia,Verrucomicrobiota,rrs_MG1655_2ndrun,1,0,0
